Objid,plate,mjd,fiberid,ra,dec,fiberMag_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,fuv_mag,nuv_mag,dered_u,dered_g,dered_r,dered_i,dered_z,petroR90_r,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,fuv_magerr,nuv_magerr,e_bv,s2n_r,sn_fuv_auto,survey,morph_type
587733605864898689,1159,52669,361,210.016,58.66918,17.28387,18.69133,17.49938,16.97662,16.59964,16.41466,20.12715,19.64478,18.63418,17.45733,16.94612,16.57652,16.39827,2.931979,0.02885306,0.005617929,0.004904648,0.005249094,0.011872,0.1464256,0.08135211,0.01082795,24.2707,7.416735,AIS,3
588017625086361683,1376,53089,250,199.7041,42.85494,17.27983,20.20999,18.2392,17.31457,16.87033,16.56709,22.84508,22.57219,20.12653,18.17779,17.27003,16.83656,16.54314,3.001199,0.05582337,0.008484711,0.005192515,0.005119276,0.009894812,0.5281494,0.4154545,0.01658113,22.8521,2.056237,AIS,3
587725816425021689,617,52072,201,235.8236,55.40525,17.50093,19.17403,17.90479,17.27197,16.84778,16.58528,21.04964,20.58414,19.10774,17.85601,17.2366,16.82095,16.56626,3.390421,0.02917205,0.007520386,0.005844804,0.006210577,0.01362182,0.3316506,0.1868605,0.01298886,24.5134,3.274531,AIS,3
587739504470982750,1971,53472,210,187.8281,31.49763,18.03335,19.13171,18.09743,17.67081,17.36454,17.21525,20.45481,19.95647,19.05452,18.04064,17.62962,17.33331,17.19311,2.901475,0.03120345,0.008171929,0.006519353,0.007889326,0.01673134,0.2165878,0.116459,0.01521441,18.2327,5.014134,AIS,3
587732134302122118,2956,54525,5,149.5069,45.66793,18.21178,19.08751,18.02702,17.66982,17.34162,17.238,19.79868,19.59402,19.01793,17.97583,17.63269,17.31346,17.21804,3.311744,0.02959742,0.007187184,0.006537579,0.007211211,0.01967492,0.1636526,0.06121484,0.01355844,19.5184,6.63601,AIS,3
587741708862750805,2272,53713,637,126.8532,15.26454,17.1787,19.73842,17.98476,17.11037,16.67789,16.33795,21.7912,21.59335,19.53921,17.83818,17.00406,16.59728,16.28079,3.136186,0.04909913,0.006206651,0.004768494,0.00495341,0.01143439,0.4671083,0.4434064,0.03908471,26.7796,2.324943,AIS,3
587741600959955070,2235,53847,3,189.0164,26.70024,19.23586,20.4302,19.3028,18.84889,18.57171,18.43596,21.66396,21.48221,20.31464,19.21777,18.78721,18.52495,18.4028,2.595024,0.08409818,0.01350415,0.01265219,0.01421946,0.04521217,0.2873962,0.2219959,0.02293001,7.33969,3.778756,AIS,3
587741488757735561,2352,53770,566,159.5899,26.37404,17.82232,18.70573,17.6257,17.17426,16.83194,16.64731,20.50744,19.60174,18.5744,17.52907,17.10418,16.7788,16.60963,3.431594,0.02360884,0.006231603,0.005547646,0.007064352,0.01645537,0.1819797,0.09941614,0.02556226,22.9574,5.9677,AIS,3
587726878880039046,644,52149,483,327.9999,-7.664156,17.59665,19.11084,18.0727,17.54956,17.12651,16.95796,20.77929,20.37437,18.88069,17.90336,17.42674,17.03338,16.89193,3.169945,0.03305067,0.006936851,0.006114509,0.006030753,0.01703512,0.2385745,0.1396962,0.04507373,27.5595,4.552037,AIS,3
587724234257334443,427,51900,565,31.40886,14.58896,17.7996,19.91774,18.48418,17.78967,17.33119,17.11259,21.9906,21.67967,19.67135,18.30289,17.65818,17.23149,17.0419,2.990919,0.05380818,0.00844221,0.007356355,0.007745273,0.0187361,0.2516833,0.1879268,0.04710149,24.069,4.314947,AIS,3
587737808490135967,1733,53047,23,112.7626,38.26092,17.86482,19.59839,18.42137,17.88856,17.51273,17.32119,21.09138,20.51378,19.31384,18.212,17.73671,17.39758,17.23955,2.218889,0.04230129,0.007723909,0.007285691,0.006922232,0.017375,0.219437,0.1201085,0.05555348,21.4135,4.949028,AIS,3
587732135383531595,880,52367,235,174.4202,51.83837,17.3574,19.47308,17.87813,17.08683,16.68175,16.41823,21.60641,21.07705,19.39631,17.82165,17.04587,16.65068,16.39621,3.472748,0.04264741,0.006343998,0.004910845,0.005017691,0.01207472,0.3805433,0.1808232,0.01475825,25.1353,2.853815,AIS,3
587728670418862118,548,51986,513,126.7612,46.59141,18.36513,19.93452,18.80317,18.24573,19.09223,18.12707,19.87938,19.59277,19.75574,18.67163,18.15032,19.01988,18.07578,2.177362,0.04594763,0.01002693,0.008047567,0.02442311,0.0316899,0.1813178,0.1129242,0.0348527,25.7939,5.989482,AIS,3
587738410332586035,1751,53377,520,166.9955,14.13847,17.19063,18.42973,17.29535,16.84465,16.5516,16.3663,19.65255,19.10858,18.35989,17.24397,16.80738,16.52334,16.34627,3.224365,0.01734226,0.004291935,0.004134573,0.004421708,0.01034834,0.153622,0.08163507,0.01356613,32.1676,7.069302,AIS,3
588015508199047179,391,51782,14,7.764105,-0.826122,17.42622,19.05015,18.00904,17.4199,17.02312,16.82598,20.77073,20.06185,18.93962,17.92771,17.36092,16.97839,16.79426,2.328196,0.03652068,0.006918803,0.005902342,0.005568412,0.01306921,0.2253912,0.1031011,0.02191122,22.1161,4.81829,AIS,3
587741708881231977,2216,53795,167,170.5994,26.69996,17.46744,19.07859,17.77886,17.16704,16.86338,16.58178,20.65882,19.93167,18.98318,17.70866,17.11613,16.82477,16.55441,3.176054,0.02903376,0.005957165,0.005225972,0.005674216,0.0141956,0.237937,0.135249,0.01838177,24.9187,4.564233,AIS,3
587742577516150850,2610,54476,590,185.1391,20.57488,17.85807,19.39562,18.36846,17.82201,17.41287,17.23521,21.03,20.38246,19.26139,18.26969,17.75037,17.35855,17.19669,2.502087,0.03538046,0.008508467,0.007013091,0.007362262,0.01745125,0.3252148,0.1850992,0.02583254,18.8901,3.339332,AIS,3
587724241232461959,462,51909,198,55.0453,-6.552057,17.52674,18.89882,17.70891,17.12848,16.7764,16.5149,20.86485,20.31984,18.61624,17.501,16.97768,16.66206,16.43383,3.383853,0.02854961,0.008274564,0.005624454,0.006041365,0.01546193,0.256209,0.1252956,0.05453909,20.8119,4.238727,AIS,3
588015508217528468,413,51821,99,50.01146,-0.7385206,17.7954,19.9957,18.4313,17.65351,17.258,16.96251,21.91432,21.54112,19.67472,18.19513,17.48222,17.12811,16.87042,3.1106,0.07840096,0.008706809,0.006517947,0.006155576,0.014569,0.3142052,0.275746,0.0625608,21.722,3.45634,AIS,3
587734949658231015,1300,52973,382,135.3535,8.797878,17.49316,19.61409,18.12214,17.3452,16.89849,16.59248,21.45673,21.47763,19.32427,17.90889,17.19053,16.78121,16.50933,3.236353,0.0427044,0.007033936,0.005653785,0.005916604,0.01222652,0.2734297,0.2257929,0.05672674,25.561,3.97177,AIS,3
587742575366766796,2595,54207,408,180.6934,18.70683,17.61587,19.01383,17.87748,17.33704,16.96586,16.76697,20.63454,20.05194,18.89388,17.78923,17.27303,16.91732,16.73255,3.243505,0.03126221,0.008378109,0.006528507,0.006655755,0.01470377,0.2648288,0.08171071,0.02363469,24.6904,4.100762,AIS,3
587732579383574665,1000,52643,419,160.0316,7.845905,17.80983,19.02047,17.97021,17.37012,16.97558,16.78886,20.90689,20.52418,18.87637,17.86418,17.29322,16.91727,16.74752,3.416737,0.0335617,0.01710716,0.009193998,0.0068316,0.03258079,0.3674456,0.2168325,0.02799754,19.7378,2.955539,AIS,3
587729774754791446,911,52426,562,203.7044,-1.393572,17.61787,20.07636,18.44414,17.64209,17.32064,16.98409,18.43005,18.0614,19.9027,18.31636,17.54942,17.25037,16.93427,2.628228,0.079905,0.00953914,0.007285513,0.008003265,0.01774116,0.08840967,0.04847718,0.0339869,21.5191,12.28372,AIS,3
587742775625711679,2483,53852,572,163.9331,17.27139,19.25347,19.65213,18.74327,18.90224,18.5757,18.68226,20.08286,19.83931,19.49442,18.62723,18.81808,18.51188,18.63701,2.27559,0.05265618,0.01061425,0.01433852,0.01670047,0.05917881,0.1781212,0.103697,0.03075204,11.2781,6.096971,AIS,3
587733603733930378,1175,52791,208,252.0029,33.23593,18.24671,19.48148,18.25756,17.69693,17.38192,17.13588,21.69995,20.2543,19.33804,18.15202,17.62039,17.32387,17.09473,3.384785,0.05983441,0.01458307,0.01359778,0.01559945,0.02105951,0.422493,0.1245391,0.02841706,14.3764,2.570457,AIS,3
587736751932113192,1419,53144,206,242.4919,31.76818,17.39653,19.30588,17.98472,17.31138,16.84214,16.58317,22.1842,20.93247,19.13503,17.85901,17.22021,16.77301,16.53415,2.948294,0.04068928,0.006758375,0.005361938,0.004699937,0.01194935,0.3987735,0.1463782,0.03313394,24.2875,2.723351,AIS,3
588018055646871638,1669,53433,381,204.9017,50.62425,17.29237,18.54622,17.48065,17.09243,16.95367,16.57612,19.18256,18.52953,18.48552,17.436,17.06005,16.92912,16.55871,2.109864,0.02120061,0.005062567,0.005351582,0.005728353,0.0120499,0.1389853,0.06787632,0.01185978,28.808,7.813778,AIS,3
587739809956888737,2159,54328,222,229.8867,19.78881,18.21614,19.00185,18.07797,17.77325,17.46762,17.34112,20.07332,19.75969,18.70605,17.86033,17.6154,17.34793,17.25625,2.896606,0.03188017,0.007072981,0.007336953,0.01193202,0.01955585,0.1633092,0.1013889,0.05749313,16.1865,6.649962,AIS,3
588017566022631492,1607,53083,25,175.5041,12.04283,18.36937,19.23403,18.25247,17.86158,17.58836,17.4711,20.56989,20.07681,19.05202,18.11855,17.76445,17.51471,17.41888,3.29786,0.03708276,0.007384862,0.007393068,0.0083738,0.02628977,0.1735139,0.08326685,0.03552721,15.2722,6.258866,AIS,3
587742863674507399,2508,53875,23,177.004,16.75175,17.7414,19.00187,17.88307,17.41936,17.07711,16.9102,20.35579,20.02655,18.75797,17.70361,17.2892,16.97841,16.84023,2.731425,0.03741533,0.00786102,0.006804901,0.007160085,0.01646896,0.2338091,0.1390672,0.04671944,21.3412,4.644814,AIS,3
587727227841937515,655,52162,413,9.937634,-8.856591,18.43762,19.20077,18.13325,17.79133,17.5385,17.39031,20.18288,19.74691,19.02391,18.00312,17.69695,17.46693,17.33957,3.430508,0.05275337,0.0123122,0.009155175,0.01231036,0.03291148,0.1564571,0.09424396,0.03425846,18.9625,6.9412,AIS,3
587733604802232353,1170,52756,538,242.5507,43.31791,17.74993,18.83776,17.91529,17.50056,17.15737,17.00851,20.26016,19.77411,18.78919,17.87955,17.47464,17.13772,16.99458,3.092451,0.02837407,0.006288381,0.0059016,0.00618184,0.01764206,0.1546217,0.06291947,0.009234495,21.6892,7.023594,AIS,3
588017991767097585,1809,53792,611,212.8098,9.249533,16.88565,19.15854,17.48392,16.86182,16.58352,16.33366,22.32348,21.18487,19.03943,17.39628,16.79826,16.53532,16.29949,2.207198,0.03316016,0.005206337,0.004619467,0.004496814,0.009495657,0.522232,0.1852507,0.02320646,41.4992,2.079536,AIS,3
587738948279861388,1943,53386,391,144.1104,33.09948,17.6817,19.3987,17.96027,17.29696,16.95081,16.73391,21.74082,21.11723,19.31125,17.89592,17.25029,16.91542,16.70882,3.492428,0.03974455,0.007124175,0.005742271,0.006269518,0.01356751,0.308753,0.1538718,0.0171014,24.2489,3.517375,AIS,3
587736914604720151,1710,53504,6,219.3396,11.52791,18.71756,19.2205,18.34344,18.25811,17.97613,17.94473,19.58082,19.54366,19.11082,18.26274,18.19958,17.93175,17.91326,2.77771,0.03032961,0.008262175,0.008623189,0.009679233,0.02763191,0.1617849,0.1082922,0.02123496,11.8479,6.712615,AIS,3
588015508735000675,390,51816,156,5.664925,-0.2971894,17.3706,19.24762,17.91752,17.22029,16.81478,16.54596,20.60613,20.04032,19.11073,17.81679,17.14723,16.75939,16.50669,3.020452,0.04149202,0.008071106,0.00831108,0.008571033,0.01485421,0.1809492,0.09993766,0.02675354,35.083,6.001686,AIS,3
587739607546069066,1990,53472,229,164.8582,29.69824,17.90429,19.22305,18.13075,17.63571,17.31651,17.1409,20.22605,19.75724,19.12622,18.0595,17.58403,17.27733,17.11312,3.196064,0.03266706,0.007293967,0.006080172,0.006684825,0.01729068,0.1206497,0.06502632,0.01928536,21.6659,9.001267,AIS,3
587733079195058220,1008,52707,21,157.692,50.56567,18.15345,19.02192,18.26342,18.01138,17.55579,17.56744,20.25666,19.51652,18.96321,18.22022,17.98006,17.53203,17.55059,2.941952,0.02599078,0.00776976,0.007462383,0.007288563,0.01995958,0.2098826,0.1012673,0.01121637,14.4646,5.174321,AIS,3
588010359073472655,573,52325,392,150.7417,4.008758,17.90389,19.6429,18.21179,17.53723,17.18238,16.93476,21.02171,20.4309,19.55348,18.146,17.48951,17.1462,16.9091,3.317444,0.04664888,0.007682018,0.006063025,0.006068833,0.01421878,0.1892554,0.1371062,0.01698221,18.5148,5.738278,AIS,3
587739708483240039,2130,53881,205,214.9786,27.39765,17.70325,19.13377,17.94427,17.41133,17.05482,16.8872,20.01482,19.74176,19.04323,17.87765,17.36302,17.01818,16.86123,3.429602,0.03241083,0.00706446,0.005890495,0.006762927,0.01517216,0.2021801,0.1368475,0.01782389,21.1944,5.371449,AIS,3
587734949131911341,1600,53090,558,159.7706,11.50837,17.70878,18.8557,17.81835,17.31322,16.9455,16.73739,20.37313,19.85001,18.68826,17.69515,17.22387,16.87774,16.68935,3.411221,0.02940045,0.007588583,0.006376122,0.006725457,0.0181653,0.264406,0.08929688,0.0316882,19.5231,4.10732,AIS,3
587742551225270458,2519,54570,232,237.2027,12.99445,18.829,19.45168,18.68731,18.62379,18.23958,18.26073,20.42913,19.98675,19.2352,18.52803,18.50826,18.15198,18.19862,2.074295,0.03638094,0.008489526,0.01035106,0.01045116,0.03616985,0.168404,0.09365912,0.04209886,12.6101,6.448779,AIS,3
587739304759591055,2023,53851,63,200.8288,34.64835,17.88529,19.57445,18.29832,17.69324,17.3185,17.06927,20.30626,20.28609,19.52481,18.26179,17.66675,17.29841,17.05503,3.171254,0.04024417,0.01054875,0.006782908,0.006964268,0.01388789,0.1706863,0.1252902,0.009849803,18.8527,6.362549,AIS,3
587741490376802322,2225,53729,599,181.1187,29.98173,17.11221,18.9224,17.47392,16.87967,16.52242,16.31459,20.95394,20.41966,18.83461,17.40932,16.83281,16.48689,16.2894,2.932281,0.02719034,0.004792705,0.004514291,0.004784646,0.01185013,0.3060522,0.1830293,0.01699572,31.9727,3.548414,AIS,3
587725470673666131,452,51911,263,141.6712,57.9271,17.58928,19.1701,17.70264,17.34821,17.13409,16.72736,20.08977,19.4764,18.99339,17.57261,17.2539,17.06258,16.67666,2.308367,0.03530082,0.005770929,0.00578594,0.00677945,0.01253541,0.1994781,0.06638979,0.03438601,21.8358,5.444208,AIS,3
588017721184419920,1456,53115,564,192.6845,42.37476,18.19836,18.96625,17.99573,17.73267,17.47809,17.35096,20.18551,19.57448,18.89274,17.94164,17.69344,17.44835,17.32987,3.227027,0.03376777,0.006955804,0.007524978,0.009922983,0.02430129,0.1966939,0.06722406,0.01406462,18.1063,5.521268,AIS,3
587739096991072331,2010,53495,525,189.3157,36.82973,18.75809,19.36708,18.51448,18.43488,18.12329,18.17411,20.38814,20.06239,19.29869,18.46416,18.39838,18.09561,18.15449,2.261503,0.03652196,0.007965988,0.009894612,0.009801115,0.02902871,0.1746251,0.09998871,0.01347459,15.2982,6.219039,AIS,3
587732484888985851,961,52615,369,156.5435,47.52258,17.67519,19.5514,18.23288,17.57783,17.20557,16.98913,21.22162,20.77528,19.49821,18.19375,17.54944,17.18405,16.97387,2.606482,0.03700962,0.007691572,0.006043257,0.007284408,0.01375702,0.3540184,0.1006822,0.01076988,19.9053,3.067637,AIS,3
587739829275787477,2132,53493,445,216.2304,24.97188,19.03586,19.29645,18.58097,18.57571,18.22939,18.32347,19.13999,19.47951,19.17434,18.49113,18.51055,18.17998,18.28844,2.917699,0.03794719,0.008650355,0.01160314,0.01177376,0.0372509,0.1340519,0.1067124,0.02368518,9.2543,8.101339,AIS,3
587727865645039752,544,52201,3,120.1416,37.9331,17.73265,18.86262,17.80035,17.35999,17.00586,16.84297,20.50932,19.90046,18.60586,17.61143,17.22297,16.90196,16.76931,3.372234,0.02688153,0.006190541,0.005587129,0.00526495,0.01297989,0.128188,0.05976307,0.04911319,22.0275,8.471931,AIS,3
587728879269511197,578,52339,137,160.9265,3.872518,17.77774,19.67958,18.16253,17.45362,17.03608,16.95582,21.45445,21.32057,19.46965,18.00807,17.34159,16.95113,16.89559,3.047682,0.05257056,0.007374526,0.005752135,0.005110937,0.0126805,0.4235525,0.2137622,0.04066411,22.409,2.564027,AIS,3
587729746839535900,315,51663,333,233.9211,0.9203983,17.71318,18.94864,17.901,17.41991,17.04798,16.88583,20.36399,20.1608,18.58795,17.63561,17.22743,16.90202,16.78234,3.167442,0.03339599,0.007038764,0.005969443,0.005468857,0.0144365,0.2329774,0.1625939,0.06988842,21.7326,4.661396,AIS,3
588007006331076736,607,52368,512,218.5008,62.00664,18.11063,18.86653,17.89134,17.48503,17.19974,17.02607,20.05499,19.51466,18.80307,17.84465,17.45116,17.17406,17.00786,3.239611,0.03145602,0.007268734,0.01049794,0.01404489,0.01647693,0.1304642,0.07161571,0.01228946,17.0164,8.324125,AIS,3
587735666912395412,1318,52781,582,196.6756,57.64969,17.87685,19.67696,18.38454,17.68825,17.25049,17.10922,20.60416,20.51782,19.61382,18.33808,17.65456,17.22494,17.0911,2.989408,0.04215777,0.00923821,0.02352447,0.02322652,0.01378305,0.1430607,0.09759273,0.01194155,17.1556,7.591186,AIS,3
587731500263538753,909,52379,550,170.2923,56.66296,17.88527,18.67464,17.63372,17.17813,16.87075,16.70841,20.17445,19.49341,18.61711,17.59139,17.14743,16.84747,16.6919,3.474469,0.03024374,0.005562169,0.005492106,0.005601394,0.01709592,0.1296304,0.07683361,0.01147819,20.7044,8.377665,AIS,3
587731511533109383,399,51817,212,21.21226,-0.8409601,17.74305,19.81565,18.44692,17.75199,17.34436,17.0483,21.44974,21.17105,19.63622,18.3149,17.65624,17.27175,16.99682,2.909701,0.05010969,0.009305184,0.006763964,0.006715102,0.01422764,0.2963913,0.178094,0.03546172,21.4325,3.664076,AIS,3
588018253222641799,1683,53436,429,242.5983,34.58126,17.92227,19.26998,18.18414,17.71505,17.37201,17.22481,20.39978,20.26247,19.17873,18.117,17.66636,17.33509,17.19863,2.648049,0.03217382,0.006888946,0.006386818,0.006796086,0.01806575,0.2552332,0.1697195,0.0177633,20.9114,4.254932,AIS,3
587742902863331441,2599,54234,77,189.8603,17.3468,17.59078,19.53892,18.03903,17.31896,16.90791,16.68369,21.38453,21.58818,19.43418,17.96197,17.26306,16.86553,16.65364,3.432082,0.04386541,0.006776815,0.005650037,0.005763708,0.01377755,0.3596247,0.3390968,0.02022677,22.2837,3.019814,AIS,3
588297863640907916,1210,52701,146,133.1098,33.21906,17.92831,19.68483,18.39347,17.7789,17.36412,17.12466,21.85837,20.7699,19.52398,18.27511,17.69306,17.29903,17.07851,3.080212,0.05452915,0.008659477,0.009032403,0.00743272,0.01731752,0.3591293,0.1716434,0.0315564,16.833,3.023981,AIS,3
588011218604327041,793,52370,490,227.6939,54.90852,17.68124,19.70662,18.24279,17.53599,17.10446,16.82594,21.46489,21.36896,19.62831,18.18516,17.4942,17.07277,16.80347,3.456476,0.05030305,0.006913809,0.005714853,0.005598451,0.01603552,0.3083424,0.1963074,0.01528943,23.4888,3.522058,AIS,3
587736586579607633,1385,53108,414,226.9767,35.26131,17.79001,18.59806,17.69343,17.28846,16.9741,16.88145,20.06103,19.57606,18.52702,17.64116,17.25055,16.94535,16.86107,3.346958,0.02283757,0.007118202,0.00669218,0.007018961,0.01475732,0.08194704,0.04878767,0.01347849,23.4139,13.25246,AIS,3
587728670419058858,549,51981,440,127.3262,46.83902,17.93473,20.28628,18.5223,17.75734,17.35851,17.08561,21.46937,21.76571,20.09538,18.38184,17.65546,17.28126,17.03084,3.17488,0.06543327,0.009882065,0.006682506,0.007289345,0.01592765,0.3576381,0.2588763,0.03685676,16.1246,3.036589,AIS,3
588007004726493448,618,52049,138,237.3743,52.60653,17.88398,18.84708,17.7478,17.22916,16.93624,16.76575,20.13478,19.81203,18.76826,17.68981,17.1871,16.90434,16.74314,3.415338,0.02734933,0.01284702,0.007599517,0.006409794,0.01673464,0.1713714,0.1010984,0.01539509,24.0357,6.337114,AIS,3
588017979451572611,1656,53533,581,242.0775,25.05962,18.26081,19.87058,18.47011,17.81223,17.41077,17.1743,21.48836,20.94897,19.56097,18.2423,17.647,17.28548,17.08546,3.237985,0.05852932,0.01138018,0.01030585,0.01110313,0.02118125,0.3292041,0.132519,0.06053571,16.4337,3.298866,AIS,3
587745402530103671,2570,54081,116,122.5291,8.021582,17.9241,18.99941,18.04846,17.56,17.24687,17.08218,20.29692,19.80409,18.89117,17.96881,17.50224,17.20307,17.05112,3.237094,0.02805552,0.006474758,0.005798153,0.006022686,0.01445764,0.1426778,0.08743754,0.02126438,23.2343,7.611554,AIS,3
588017627220345024,1360,53033,377,157.4717,42.21323,18.21563,19.45279,18.29795,17.78403,17.46797,17.29597,21.03167,20.69869,19.41177,18.26777,17.76214,17.45137,17.2842,3.360883,0.03622972,0.007772066,0.00671738,0.008139885,0.02163904,0.3229784,0.207489,0.00802023,17.7427,3.362454,AIS,3
587729388209897691,761,52266,381,126.1318,43.16617,17.88402,20.02308,18.49388,17.79725,17.3246,17.0965,21.78374,21.2363,19.78611,18.31952,17.6708,17.22871,17.02851,3.193222,0.06037297,0.009591181,0.007170646,0.006901921,0.01765429,0.3138131,0.1303018,0.04686111,26.4602,3.460659,AIS,3
587739380992835778,2160,53885,495,230.7954,25.89788,18.00937,20.02682,18.48125,17.71775,17.29857,16.96237,21.40873,21.35933,19.78791,18.30546,17.59026,17.20189,16.89382,3.494016,0.06984102,0.009063693,0.008205578,0.008238833,0.016038,0.3005708,0.2593069,0.04697,17.7256,3.613125,AIS,3
587728930271527011,767,52252,97,141.877,50.48914,17.76036,19.08063,17.99077,17.47119,17.15384,16.95635,20.31677,20.21501,18.9897,17.92386,17.42266,17.11705,16.93026,2.939778,0.02635454,0.0223074,0.006911278,0.006949947,0.01447905,0.1219111,0.07436734,0.01784371,26.8762,8.908128,AIS,3
587742013280747558,2511,53882,156,177.0542,21.81829,17.92311,18.77329,17.85231,17.5276,17.24294,17.13321,20.01517,19.53114,18.64654,17.75905,17.45995,17.19165,17.09685,3.196809,0.02666645,0.005924323,0.005923824,0.005717372,0.01458277,0.1786219,0.1006425,0.0245276,21.5937,6.07988,AIS,3
588017109685895304,1371,52821,455,186.0533,46.28102,17.48526,18.58397,17.52856,17.07812,16.72421,16.549,19.95229,19.25044,18.51946,17.48109,17.04369,16.69811,16.53049,3.433317,0.01951429,0.005200306,0.00452586,0.004737312,0.01122662,0.1457824,0.06186318,0.01245912,20.9044,7.44946,AIS,3
