#lambda       q_CCM       q_CAL       q_HZ1       q_HZ2       q_HZ3       q_HZ4       q_HZ5       q_GD1       q_GD2       q_GD3
 7856.0     0.61849     0.64995     0.59927     0.59927     0.59927     0.73576     0.64995     0.59628     0.53288     0.50493
 7857.0     0.61834     0.64984     0.59915     0.59915     0.59915     0.73566     0.64984     0.59615     0.53274     0.50479
 7858.0     0.61819     0.64973     0.59903     0.59903     0.59903     0.73556     0.64973     0.59603     0.53260     0.50464
 7859.0     0.61804     0.64962     0.59890     0.59890     0.59890     0.73545     0.64962     0.59590     0.53247     0.50449
 7860.0     0.61789     0.64951     0.59878     0.59878     0.59878     0.73535     0.64951     0.59578     0.53233     0.50435
 7861.0     0.61775     0.64940     0.59866     0.59866     0.59866     0.73525     0.64940     0.59565     0.53219     0.50420
 7862.0     0.61760     0.64929     0.59854     0.59854     0.59854     0.73514     0.64929     0.59553     0.53205     0.50405
 7863.0     0.61745     0.64918     0.59842     0.59842     0.59842     0.73504     0.64918     0.59540     0.53191     0.50390
 7864.0     0.61730     0.64907     0.59830     0.59830     0.59830     0.73494     0.64907     0.59528     0.53177     0.50376
 7865.0     0.61716     0.64896     0.59817     0.59817     0.59817     0.73484     0.64896     0.59515     0.53163     0.50361
 7866.0     0.61701     0.64885     0.59805     0.59805     0.59805     0.73473     0.64885     0.59503     0.53150     0.50346
 7867.0     0.61686     0.64873     0.59793     0.59793     0.59793     0.73463     0.64873     0.59490     0.53136     0.50332
 7868.0     0.61671     0.64862     0.59781     0.59781     0.59781     0.73453     0.64862     0.59478     0.53122     0.50317
 7869.0     0.61656     0.64851     0.59769     0.59769     0.59769     0.73442     0.64851     0.59465     0.53108     0.50302
 7870.0     0.61642     0.64840     0.59757     0.59757     0.59757     0.73432     0.64840     0.59453     0.53094     0.50288
 7871.0     0.61627     0.64829     0.59744     0.59744     0.59744     0.73422     0.64829     0.59441     0.53080     0.50273
 7872.0     0.61612     0.64818     0.59732     0.59732     0.59732     0.73411     0.64818     0.59428     0.53067     0.50258
 7873.0     0.61597     0.64807     0.59720     0.59720     0.59720     0.73401     0.64807     0.59416     0.53053     0.50244
 7874.0     0.61583     0.64796     0.59708     0.59708     0.59708     0.73391     0.64796     0.59403     0.53039     0.50229
 7875.0     0.61568     0.64785     0.59696     0.59696     0.59696     0.73380     0.64785     0.59391     0.53025     0.50214
 7876.0     0.61553     0.64774     0.59683     0.59683     0.59683     0.73370     0.64774     0.59378     0.53011     0.50200
 7877.0     0.61539     0.64763     0.59671     0.59671     0.59671     0.73360     0.64763     0.59366     0.52997     0.50185
 7878.0     0.61524     0.64752     0.59659     0.59659     0.59659     0.73350     0.64752     0.59353     0.52984     0.50171
 7879.0     0.61509     0.64741     0.59647     0.59647     0.59647     0.73339     0.64741     0.59341     0.52970     0.50156
 7880.0     0.61494     0.64730     0.59635     0.59635     0.59635     0.73329     0.64730     0.59328     0.52956     0.50141
 7881.0     0.61480     0.64719     0.59623     0.59623     0.59623     0.73319     0.64719     0.59316     0.52942     0.50127
 7882.0     0.61465     0.64708     0.59610     0.59610     0.59610     0.73308     0.64708     0.59304     0.52928     0.50112
 7883.0     0.61450     0.64697     0.59598     0.59598     0.59598     0.73298     0.64697     0.59291     0.52915     0.50097
 7884.0     0.61435     0.64686     0.59586     0.59586     0.59586     0.73288     0.64686     0.59279     0.52901     0.50083
 7885.0     0.61421     0.64675     0.59574     0.59574     0.59574     0.73277     0.64675     0.59266     0.52887     0.50068
 7886.0     0.61406     0.64664     0.59562     0.59562     0.59562     0.73267     0.64664     0.59254     0.52873     0.50054
 7887.0     0.61391     0.64653     0.59550     0.59550     0.59550     0.73257     0.64653     0.59241     0.52860     0.50039
 7888.0     0.61377     0.64642     0.59537     0.59537     0.59537     0.73247     0.64642     0.59229     0.52846     0.50024
 7889.0     0.61362     0.64631     0.59525     0.59525     0.59525     0.73236     0.64631     0.59217     0.52832     0.50010
 7890.0     0.61347     0.64620     0.59513     0.59513     0.59513     0.73226     0.64620     0.59204     0.52818     0.49995
 7891.0     0.61333     0.64610     0.59501     0.59501     0.59501     0.73216     0.64610     0.59192     0.52804     0.49981
 7892.0     0.61318     0.64599     0.59489     0.59489     0.59489     0.73205     0.64599     0.59179     0.52791     0.49966
 7893.0     0.61303     0.64588     0.59477     0.59477     0.59477     0.73195     0.64588     0.59167     0.52777     0.49951
 7894.0     0.61289     0.64577     0.59464     0.59464     0.59464     0.73185     0.64577     0.59155     0.52763     0.49937
 7895.0     0.61274     0.64566     0.59452     0.59452     0.59452     0.73174     0.64566     0.59142     0.52749     0.49922
 7896.0     0.61259     0.64555     0.59440     0.59440     0.59440     0.73164     0.64555     0.59130     0.52736     0.49908
 7897.0     0.61244     0.64544     0.59428     0.59428     0.59428     0.73154     0.64544     0.59118     0.52722     0.49893
 7898.0     0.61230     0.64533     0.59416     0.59416     0.59416     0.73144     0.64533     0.59105     0.52708     0.49879
 7899.0     0.61215     0.64522     0.59403     0.59403     0.59403     0.73133     0.64522     0.59093     0.52695     0.49864
 7900.0     0.61200     0.64511     0.59391     0.59391     0.59391     0.73123     0.64511     0.59080     0.52681     0.49849
 7901.0     0.61186     0.64500     0.59379     0.59379     0.59379     0.73113     0.64500     0.59068     0.52667     0.49835
 7902.0     0.61171     0.64489     0.59367     0.59367     0.59367     0.73102     0.64489     0.59056     0.52653     0.49820
 7903.0     0.61156     0.64478     0.59355     0.59355     0.59355     0.73092     0.64478     0.59043     0.52640     0.49806
 7904.0     0.61142     0.64467     0.59343     0.59343     0.59343     0.73082     0.64467     0.59031     0.52626     0.49791
 7905.0     0.61127     0.64456     0.59330     0.59330     0.59330     0.73071     0.64456     0.59019     0.52612     0.49777
 7906.0     0.61113     0.64445     0.59318     0.59318     0.59318     0.73061     0.64445     0.59006     0.52598     0.49762
 7907.0     0.61098     0.64434     0.59306     0.59306     0.59306     0.73051     0.64434     0.58994     0.52585     0.49748
 7908.0     0.61083     0.64423     0.59294     0.59294     0.59294     0.73041     0.64424     0.58981     0.52571     0.49733
 7909.0     0.61069     0.64413     0.59282     0.59282     0.59282     0.73030     0.64413     0.58969     0.52557     0.49719
 7910.0     0.61054     0.64402     0.59270     0.59270     0.59270     0.73020     0.64402     0.58957     0.52544     0.49704
 7911.0     0.61039     0.64391     0.59257     0.59257     0.59257     0.73010     0.64391     0.58944     0.52530     0.49690
 7912.0     0.61025     0.64380     0.59245     0.59245     0.59245     0.72999     0.64380     0.58932     0.52516     0.49675
 7913.0     0.61010     0.64369     0.59233     0.59233     0.59233     0.72989     0.64369     0.58920     0.52503     0.49661
 7914.0     0.60995     0.64358     0.59221     0.59221     0.59221     0.72979     0.64358     0.58907     0.52489     0.49646
 7915.0     0.60981     0.64347     0.59209     0.59209     0.59209     0.72968     0.64347     0.58895     0.52475     0.49632
 7916.0     0.60966     0.64336     0.59197     0.59197     0.59197     0.72958     0.64336     0.58883     0.52462     0.49617
 7917.0     0.60952     0.64325     0.59184     0.59184     0.59184     0.72948     0.64325     0.58870     0.52448     0.49603
 7918.0     0.60937     0.64314     0.59172     0.59172     0.59172     0.72938     0.64314     0.58858     0.52434     0.49588
 7919.0     0.60922     0.64304     0.59160     0.59160     0.59160     0.72927     0.64304     0.58846     0.52421     0.49574
 7920.0     0.60908     0.64293     0.59148     0.59148     0.59148     0.72917     0.64293     0.58834     0.52407     0.49559
 7921.0     0.60893     0.64282     0.59136     0.59136     0.59136     0.72907     0.64282     0.58821     0.52393     0.49545
 7922.0     0.60878     0.64271     0.59123     0.59123     0.59123     0.72896     0.64271     0.58809     0.52380     0.49530
 7923.0     0.60864     0.64260     0.59111     0.59111     0.59111     0.72886     0.64260     0.58797     0.52366     0.49516
 7924.0     0.60849     0.64249     0.59099     0.59099     0.59099     0.72876     0.64249     0.58784     0.52352     0.49501
 7925.0     0.60835     0.64238     0.59087     0.59087     0.59087     0.72865     0.64238     0.58772     0.52339     0.49487
 7926.0     0.60820     0.64227     0.59075     0.59075     0.59075     0.72855     0.64227     0.58760     0.52325     0.49472
 7927.0     0.60806     0.64217     0.59063     0.59063     0.59063     0.72845     0.64217     0.58747     0.52311     0.49458
 7928.0     0.60791     0.64206     0.59050     0.59050     0.59050     0.72835     0.64206     0.58735     0.52298     0.49443
 7929.0     0.60776     0.64195     0.59038     0.59038     0.59038     0.72824     0.64195     0.58723     0.52284     0.49429
 7930.0     0.60762     0.64184     0.59026     0.59026     0.59026     0.72814     0.64184     0.58711     0.52271     0.49415
 7931.0     0.60747     0.64173     0.59014     0.59014     0.59014     0.72804     0.64173     0.58698     0.52257     0.49400
 7932.0     0.60733     0.64162     0.59002     0.59002     0.59002     0.72793     0.64162     0.58686     0.52243     0.49386
 7933.0     0.60718     0.64151     0.58990     0.58990     0.58990     0.72783     0.64151     0.58674     0.52230     0.49371
 7934.0     0.60703     0.64141     0.58977     0.58977     0.58977     0.72773     0.64141     0.58661     0.52216     0.49357
 7935.0     0.60689     0.64130     0.58965     0.58965     0.58965     0.72762     0.64130     0.58649     0.52202     0.49342
 7936.0     0.60674     0.64119     0.58953     0.58953     0.58953     0.72752     0.64119     0.58637     0.52189     0.49328
 7937.0     0.60660     0.64108     0.58941     0.58941     0.58941     0.72742     0.64108     0.58625     0.52175     0.49314
 7938.0     0.60645     0.64097     0.58929     0.58929     0.58929     0.72731     0.64097     0.58612     0.52162     0.49299
 7939.0     0.60631     0.64086     0.58917     0.58917     0.58917     0.72721     0.64086     0.58600     0.52148     0.49285
 7940.0     0.60616     0.64076     0.58904     0.58904     0.58904     0.72711     0.64076     0.58588     0.52134     0.49270
 7941.0     0.60602     0.64065     0.58892     0.58892     0.58892     0.72701     0.64065     0.58576     0.52121     0.49256
 7942.0     0.60587     0.64054     0.58880     0.58880     0.58880     0.72690     0.64054     0.58563     0.52107     0.49241
 7943.0     0.60572     0.64043     0.58868     0.58868     0.58868     0.72680     0.64043     0.58551     0.52094     0.49227
 7944.0     0.60558     0.64032     0.58856     0.58856     0.58856     0.72670     0.64032     0.58539     0.52080     0.49213
 7945.0     0.60543     0.64021     0.58843     0.58843     0.58843     0.72659     0.64021     0.58527     0.52067     0.49198
 7946.0     0.60529     0.64011     0.58831     0.58831     0.58831     0.72649     0.64011     0.58514     0.52053     0.49184
 7947.0     0.60514     0.64000     0.58819     0.58819     0.58819     0.72639     0.64000     0.58502     0.52039     0.49170
 7948.0     0.60500     0.63989     0.58807     0.58807     0.58807     0.72628     0.63989     0.58490     0.52026     0.49155
 7949.0     0.60485     0.63978     0.58795     0.58795     0.58795     0.72618     0.63978     0.58478     0.52012     0.49141
 7950.0     0.60471     0.63967     0.58783     0.58783     0.58783     0.72608     0.63967     0.58466     0.51999     0.49126
 7951.0     0.60456     0.63957     0.58770     0.58770     0.58770     0.72598     0.63957     0.58453     0.51985     0.49112
 7952.0     0.60442     0.63946     0.58758     0.58758     0.58758     0.72587     0.63946     0.58441     0.51972     0.49098
 7953.0     0.60427     0.63935     0.58746     0.58746     0.58746     0.72577     0.63935     0.58429     0.51958     0.49083
 7954.0     0.60413     0.63924     0.58734     0.58734     0.58734     0.72567     0.63924     0.58417     0.51945     0.49069
 7955.0     0.60398     0.63913     0.58722     0.58722     0.58722     0.72556     0.63913     0.58404     0.51931     0.49055
 7956.0     0.60384     0.63903     0.58710     0.58710     0.58710     0.72546     0.63903     0.58392     0.51917     0.49040
 7957.0     0.60369     0.63892     0.58697     0.58697     0.58697     0.72536     0.63892     0.58380     0.51904     0.49026
 7958.0     0.60355     0.63881     0.58685     0.58685     0.58685     0.72525     0.63881     0.58368     0.51890     0.49012
 7959.0     0.60340     0.63870     0.58673     0.58673     0.58673     0.72515     0.63870     0.58356     0.51877     0.48997
